id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
116604,Joyce Franklin,901 Charing Cross Alley,Jonathan Adams,6508 Troy Way,2014-07-16,98.55,550,Trinidad,Moorpark,39,92,6824726,9,58
493695,Joan Harper,6 Hudson Street,Jacqueline Scott,68 Fieldstone Street,2014-02-13,32.15,527,Ontario,Glendale,40,8,6888309,35,34
733959,Marilyn Gardner,73 Fairfield Hill,Ruby Dean,1 Dennis Road,2013-10-12,73.41,566,Placerville,Anderson,41,83,6829024,34,6
841039,Lisa Gray,919 Blue Bill Park Pass,Charles Kelley,6271 Moulton Court,2014-01-29,3.31,743,Richmond,Yuba City,42,53,6839027,81,78
267049,Judy Robinson,7547 Nelson Hill,Russell Watson,5 Mccormick Way,2014-01-06,78.04,504,Alameda,Mount Shasta,43,18,6805567,89,88
244304,Mildred Grant,9284 Esch Court,Katherine Myers,24 Sunfield Court,2014-08-08,95.83,629,Waterford,Brentwood,44,45,6739259,64,35
501640,Matthew Cox,034 Armistice Drive,Virginia Adams,5 Linden Alley,2013-10-06,26.74,757,Barstow,Palos Verdes Estates,45,61,6761164,99,72
365201,Julie Rodriguez,74 Lotheville Lane,Barbara Webb,8 Birchwood Drive,2014-05-03,49.25,727,San Marcos,Santa Rosa,46,75,6540765,90,1
586370,Ashley Williams,62285 Lakewood Place,Stephen Ross,13 Packers Junction,2014-02-06,25.81,619,Bradbury,Tehachapi,47,53,6747824,52,87
843752,Brandon Lawson,17 Fairview Avenue,Douglas Campbell,3 Charing Cross Point,2014-08-18,87.41,477,Desert Hot Springs,Vallejo,48,41,6556217,68,51
464614,Eric Matthews,601 Melvin Court,Lori Perkins,605 Huxley Plaza,2014-08-01,45.44,593,Costa Mesa,San Marcos,49,97,6710523,65,65
205671,Anne Carter,17 Northview Way,Earl Hunt,190 Farragut Center,2014-05-15,6.55,634,Monrovia,Mount Shasta,50,50,6536671,95,85
608047,Thomas Cook,61155 Fallview Pass,Harold Pierce,9927 Blue Bill Park Parkway,2014-04-25,98.66,703,Kingsburg,Yucca Valley,51,97,6622541,24,30
375416,Joe Burke,730 Merry Court,Paul Ray,56 Chinook Plaza,2013-11-21,10.15,768,Larkspur,Daly City,52,27,6688449,12,87
145629,Lawrence James,61 Shopko Court,Charles Spencer,6 Mayfield Center,2014-08-07,66.07,721,Gilroy,Auburn,53,28,6827888,20,18
606188,Kimberly Gonzalez,7888 Redwing Junction,Christina Ramirez,7603 Golf View Point,2013-11-19,55.26,659,Chino,South San Francisco,54,39,6835726,50,15
612232,Phillip Mills,3 Bartelt Road,Jonathan Rivera,32 Nevada Parkway,2013-09-07,58.64,766,Ojai,Antioch,55,30,6773704,82,82
759109,Dorothy Stewart,171 Gina Park,Jesse Owens,2991 Old Gate Junction,2013-11-16,18.31,738,Calexico,El Segundo,56,47,6723416,94,84
318864,Beverly Castillo,8079 La Follette Point,Brandon White,841 Michigan Center,2014-02-03,76.1,677,Ripon,Tehama,57,26,6566461,57,58
216022,Donald James,44521 Division Trail,Amanda Hawkins,1 Cottonwood Place,2014-08-03,53.95,524,Grass Valley,Sonora,58,22,6703421,5,8
792443,Nancy Peters,8896 Sugar Pass,Fred Jackson,9 Texas Alley,2014-05-28,8.56,756,Millbrae,Tracy,59,45,6849103,27,10
552703,Jesse Gutierrez,8 Fremont Avenue,Benjamin Fox,567 Comanche Road,2014-01-08,62.56,666,Williams,Claremont,60,10,6793912,51,36
389503,Antonio Gutierrez,8 Oakridge Point,Patricia Fowler,54 Knutson Park,2014-03-03,74.49,546,Indian Wells,Blythe,61,8,6775273,83,80
109270,Ashley Gomez,98 Anthes Crossing,Teresa Holmes,9 Mitchell Hill,2013-10-21,21.61,585,Montclair,Lathrop,62,18,6684322,96,20
653648,Melissa Oliver,9518 Longview Crossing,Albert Butler,4 Meadow Valley Park,2013-12-16,61.95,519,San Bruno,Lincoln,63,83,6711079,14,60
283267,Antonio Edwards,4516 Heffernan Center,Ernest Matthews,444 Columbus Plaza,2013-11-09,15.7,799,Exeter,Thousand Oaks,64,99,6753098,39,1
455853,Evelyn Garcia,456 Hollow Ridge Junction,Antonio Wells,0650 Pleasure Trail,2013-09-07,4.36,486,Manteca,Woodside,65,78,6801421,95,1
569110,Harry Carr,5 Sunfield Parkway,Patrick Tucker,455 Nancy Place,2013-10-21,6.71,765,Taft,Atwater,66,87,6726973,51,50
784429,Randy Rodriguez,55 Rockefeller Way,Thomas Williamson,8 Dorton Road,2013-09-29,88.31,523,South San Francisco,Stockton,67,33,6638765,38,7
711601,Jimmy Dunn,8 Hagan Park,Walter Daniels,680 Nelson Way,2013-10-28,66.5,731,Downey,Farmersville,68,69,6880764,35,15
699957,Robert Carroll,1 Southridge Parkway,Charles Riley,0519 Trailsway Center,2014-01-21,56.77,681,Artesia,Gardena,69,85,6816057,81,85
212723,Sean Hunter,20582 West Junction,Christine Hayes,01443 Waywood Court,2013-12-25,29.93,590,Lawndale,Yuba City,70,3,6767857,5,74
137905,Karen Nichols,11451 Melrose Alley,David Jackson,10 Old Shore Lane,2013-10-11,72.42,641,Poway,Fremont,71,75,6891842,83,8
352494,Christopher Olson,92 Talmadge Plaza,Willie Reynolds,208 Sheridan Alley,2013-09-29,50.69,641,Emeryville,Calabasas,72,17,6856712,94,8
854868,Jessica Gutierrez,78018 Village Green Place,Pamela Sims,499 Lake View Center,2014-04-02,30.05,652,Tulare,Belmont,73,41,6818000,94,56
195789,Earl Kennedy,90661 Duke Place,Robin Hughes,12964 Saint Paul Plaza,2014-02-01,77.99,683,Hanford,Arcadia,74,65,6598271,71,55
128331,Tammy Harrison,01826 Grayhawk Hill,Ann Arnold,98 Fremont Parkway,2014-04-24,14.03,609,Paradise,Colfax,75,28,6748944,31,52
673583,Peter Gonzalez,90 New Castle Avenue,Paula Garza,45 Waubesa Circle,2014-09-02,62.92,621,Placentia,Merced,76,85,6581595,12,51
588161,Harold Boyd,9 Thackeray Park,Angela Dunn,1 Riverside Court,2014-09-02,84.25,796,Beaumont,Hayward,77,38,6697445,12,42
286193,Randy Kelley,7250 Quincy Alley,Jack Mcdonald,428 Northland Terrace,2014-05-21,35.39,534,Mount Shasta,Turlock,78,60,6653611,99,83
247741,Louise Phillips,03 Gateway Plaza,Phyllis Gomez,7 Delladonna Park,2013-11-17,45.51,632,Lomita,Mill Valley,79,14,6804803,79,40
727218,Susan Campbell,9 Eagle Crest Center,Norma Austin,3 Melody Lane,2014-07-26,7.48,744,Arcadia,Danville,80,37,6726357,7,23
434692,Deborah Bishop,57326 Old Shore Crossing,Janice Roberts,5461 Marquette Terrace,2013-11-03,84.65,784,Vernon,Pacific Grove,81,95,6552947,8,72
546163,Terry Jacobs,87 Forest Dale Park,Shawn Rice,69 Dawn Point,2014-08-01,52.61,550,Compton,Mission Viejo,82,11,6725900,41,13
187683,Janice Porter,18801 Lien Trail,Virginia Nelson,11250 Bultman Court,2014-07-26,33.95,694,Gilroy,Tustin,83,66,6755037,66,55
753824,Theresa Cunningham,009 Mccormick Park,Sean Wells,6 Mariners Cove Park,2014-06-02,10.03,478,Walnut,Woodland,84,79,6871435,80,83
766583,Donald Wells,52 Loomis Lane,Charles Hicks,93658 West Road,2014-08-30,67.9,696,Los Alamitos,Manhattan Beach,85,80,6541651,74,42
362025,Juan Powell,6 Butternut Crossing,Bruce Gutierrez,3369 Garrison Road,2013-09-28,80.57,772,Guadalupe,Pico Rivera,86,62,6875322,39,41
441360,Nancy Wood,308 Sachs Road,Paul Gonzales,35039 Tennyson Circle,2013-12-07,66.87,656,Antioch,Rialto,87,29,6831262,98,68
443885,Terry Morris,92 Mccormick Alley,Kathy Carter,9 Birchwood Avenue,2013-12-04,69.86,484,Burlingame,Loomis,88,70,6860211,91,99
185942,Ann Clark,18756 Merrick Trail,Edward Alexander,66667 Glacier Hill Circle,2014-01-13,37.67,621,Ione,Novato,89,51,6678649,91,61
737995,Virginia Cooper,9081 Shelley Way,Michelle Harper,96 Oxford Lane,2014-07-11,88.73,637,Brawley,California City,90,83,6741995,34,69
758842,Jose Sanchez,37338 Old Gate Point,Kevin Sullivan,3974 Kingsford Avenue,2014-03-24,37.77,766,Mammoth Lakes,Hughson,91,65,6674128,22,83
625407,Robert Hudson,66 Transport Road,Adam Hawkins,439 Lerdahl Place,2014-08-29,83.1,639,Gustine,Cerritos,92,55,6589083,70,70
465963,Ashley Mills,8 Meadow Vale Trail,Norma Austin,31324 Debs Alley,2013-12-15,13.79,473,Kingsburg,Biggs,93,1,6863742,1,86
404205,Randy Duncan,7343 Daystar Circle,Jesse Turner,598 Grim Avenue,2014-02-21,6.69,481,Lindsay,Angels Camp,94,29,6624390,52,33
137173,Theresa Romero,1175 Mallory Center,Jesse Clark,323 Rieder Lane,2014-04-03,19.17,645,Montclair,Marysville,95,10,6540214,84,57
226955,Marilyn Robinson,077 Mcbride Street,Eugene Olson,98 Stuart Terrace,2014-04-08,88.47,592,National City,Hermosa Beach,96,44,6899479,96,3
708974,Michael Robertson,6961 Havey Drive,Jack Harris,400 Vera Plaza,2014-06-22,61.68,701,Chowchilla,Redwood City,97,97,6654924,29,65
276235,Antonio Green,4729 Drewry Park,Beverly Alvarez,12334 Judy Street,2014-03-27,83.81,475,Big Bear Lake,Pomona,98,58,6644315,6,82
628603,Janice Fisher,73966 Spaight Place,Terry Hanson,1 Independence Hill,2014-01-13,11.06,558,Simi Valley,Manteca,99,52,6768922,20,11
336042,Betty Garcia,7 Packers Parkway,Louis Green,28966 Kennedy Place,2014-03-16,83.43,483,Barstow,Winters,100,20,6884645,51,16
365492,Phyllis Jenkins,400 Meadow Ridge Terrace,Patricia Snyder,474 Scofield Avenue,2014-05-18,50.63,731,Pasadena,San Luis Obispo,101,87,6853871,16,90
197168,Raymond Brown,10 Forest Junction,Phillip Bowman,3 Dorton Street,2014-02-19,56.8,578,Salinas,Bradbury,102,46,6665797,89,91
156201,Donna Fernandez,25 Calypso Lane,Daniel Oliver,27326 Forest Circle,2014-08-20,98.53,478,Maricopa,Lompoc,103,63,6680840,19,98
822504,Janice Jacobs,99 School Drive,Sandra Cox,7 Westerfield Park,2013-10-07,89.86,642,Colfax,Riverside,104,35,6576177,86,57
838541,Stephanie Hunt,78 Transport Pass,Anthony Morris,7 Montana Avenue,2014-07-03,83.24,604,Ferndale,San Diego,105,67,6874872,100,72
621141,Victor Burns,9091 Iowa Trail,Brandon Dixon,37642 Kenwood Pass,2014-06-25,40.13,693,Lemoore,Fairfield,106,43,6877882,73,91
710549,Eugene Lee,1307 Mesta Plaza,Donald Gonzales,98482 Steensland Road,2014-02-19,33.46,606,Gardena,Lynwood,107,98,6554034,80,94
455933,Frank White,1 Sunfield Trail,Teresa Stewart,06 Shopko Plaza,2014-06-29,3.08,696,Glendora,Chowchilla,108,59,6809709,80,82
769915,Chris Ramirez,117 Glacier Hill Way,George Reid,60687 Village Drive,2013-12-12,69.57,722,Santa Ana,Hawthorne,109,82,6794307,89,64
537787,Thomas Cook,4426 Luster Road,Virginia Rose,719 Stephen Way,2014-06-27,35.75,658,Soledad,San Bernardino,110,71,6804035,17,71
454012,Diane Vasquez,95 Park Meadow Avenue,Justin Carpenter,09747 Northridge Terrace,2014-05-01,19.63,702,Indio,Rancho Cordova,111,59,6720099,24,46
197577,George Fuller,32 Delaware Center,Ruth Alexander,27130 Anderson Alley,2014-03-29,8.82,565,El Cerrito,Pleasant Hill,112,52,6564294,52,33
176600,Denise Knight,872 Arrowood Lane,Matthew Kelley,32949 Artisan Road,2013-09-14,94.41,558,San Francisco,Malibu,113,52,6764906,14,40
452429,Mark Pierce,028 Oak Lane,Jason Ramirez,80529 Nobel Way,2013-11-04,46.97,735,Bishop,Pico Rivera,114,32,6632949,2,21
572514,Pamela Vasquez,4285 Karstens Plaza,Thomas Hernandez,76 Pierstorff Center,2014-04-26,28.19,595,Cerritos,Corcoran,115,34,6553792,47,53
379923,Stephanie Price,3004 Larry Drive,Nancy Hall,0 Ryan Circle,2013-11-15,62.04,504,Woodside,Tracy,116,56,6653442,57,88
425017,Peter Warren,8064 David Junction,Frances Lewis,1 Summerview Drive,2013-11-09,55.83,483,Patterson,Willows,117,61,6813773,51,87
702552,Alice James,8 Oak Valley Point,George James,6920 Homewood Junction,2014-05-07,9.72,792,Palm Desert,California City,118,96,6856846,13,12
341596,Kathy Wood,029 Mandrake Way,Judy Lopez,748 Springview Crossing,2014-08-28,43.95,480,Patterson,Alameda,119,34,6669595,27,14
380574,Harold Lane,2414 Cody Place,Shawn Hansen,3 Buell Place,2013-10-03,28.78,584,Lynwood,Sausalito,120,2,6680888,84,93
772648,Roger Mitchell,11274 Buhler Alley,Carl Stone,51651 Green Street,2014-03-13,50.46,764,Foster City,San Carlos,121,57,6608191,52,56
687150,Sean Hanson,69 Eastlawn Center,Annie Coleman,0097 Anderson Road,2014-06-07,69.89,615,Santa Ana,Winters,122,70,6868383,5,67
752875,Victor Baker,58729 Bonner Pass,Denise Burton,685 Glendale Plaza,2014-04-12,14.66,729,Studio City,West Sacramento,123,88,6676779,59,83
791931,Brandon Campbell,1912 Westport Place,Katherine Schmidt,97904 Eastlawn Hill,2014-04-07,87.06,608,Banning,Sacramento,124,63,6578749,81,17
207251,Sean Hayes,84573 Forest Run Center,Ralph Hart,6368 Union Avenue,2014-04-24,18.64,719,Coalinga,Fortuna,125,97,6729754,68,92
613992,Betty Stone,558 Scofield Park,Nancy Mcdonald,5460 High Crossing Trail,2014-06-12,90.15,560,Oroville,Vacaville,126,47,6697139,40,43
621783,Ralph Clark,5354 Fordem Road,Clarence Nichols,4397 Melvin Avenue,2014-03-08,44.74,507,Brentwood,Fort Jones,127,34,6806136,60,53
589134,Timothy Elliott,8 Sachtjen Junction,Christine Ruiz,4 Maple Wood Alley,2013-12-13,51.93,661,Pittsburg,Brea,128,20,6794040,88,44
541870,Patricia Schmidt,7652 Briar Crest Lane,Dorothy Day,1680 Magdeline Circle,2014-06-24,38.11,554,Grass Valley,Sanger,129,8,6856625,84,51
857223,Tammy Hudson,23372 Weeping Birch Center,Ernest Gordon,3 Rockefeller Park,2014-07-14,50.82,725,Fairfield,Clearlake,130,86,6804809,81,73
890892,Carlos Wood,716 Sauthoff Park,Doris Pierce,1 Heffernan Street,2013-11-05,20.24,568,Hesperia,Culver City,131,91,6692039,29,25
597698,Rachel Edwards,7953 Algoma Center,Diane Fields,3008 Nevada Park,2013-12-29,66.17,546,Pittsburg,Big Bear Lake,132,62,6543601,32,63
827615,Roger Murphy,46 Lakeland Crossing,Anthony Stone,42911 Main Alley,2013-10-11,42.81,710,Porterville,Grover Beach,133,88,6616136,41,25
265375,Earl Kennedy,68361 Main Circle,Lillian Ray,5 Miller Hill,2014-07-09,26.88,756,Monterey Park,Montague,134,39,6874978,57,15
530122,Sean Fox,0 Farwell Center,Dennis Richardson,2788 Westridge Terrace,2014-04-19,7.79,550,Hercules,Indian Wells,135,8,6811167,15,23
859269,Stephen Andrews,6 Meadow Valley Point,Chris Ortiz,955 Birchwood Avenue,2013-10-08,73.57,710,San Bernardino,Amador City,136,100,6693682,69,80
530574,Kimberly Sanders,979 Morning Hill,Arthur Snyder,0 Columbus Park,2014-02-21,28.36,695,Marysville,Westminster,137,67,6805080,78,6
342893,Ann Frazier,5435 Lillian Place,Susan Simpson,18400 Bartillon Way,2014-03-07,84.87,757,Placerville,Hayward,138,83,6872027,57,14
641811,Frances Gray,1 Colorado Crossing,Teresa Watkins,35631 Lighthouse Bay Point,2014-07-01,96.86,541,Del Rey Oaks,Sausalito,139,3,6767085,24,73
554498,Sarah Sanchez,6597 Muir Parkway,Gregory Knight,152 Stang Park,2014-04-17,12.52,489,Tehama,San Diego,140,21,6656281,45,3
276253,Alan Harris,919 Westridge Way,Irene Hayes,917 Orin Hill,2014-06-19,74.69,592,Manteca,Aliso Viejo,141,96,6900052,57,31
669264,Lori Griffin,4 Atwood Center,Barbara Reynolds,9 Fisk Lane,2014-07-18,21.39,485,Palos Verdes Estates,Palos Verdes Estates,142,25,6533035,49,70
821681,Jose Carter,0978 Armistice Circle,Joshua Carpenter,74484 Eagan Park,2014-06-13,97.77,598,McFarland,Palm Springs,143,51,6616123,46,93
406528,Roger Cole,60 Oriole Circle,Marilyn Rivera,8081 Carberry Parkway,2014-02-01,86.87,651,Lindsay,Arcata,144,81,6779240,1,13
528256,Kenneth Rose,36 Lakewood Gardens Drive,Rose Thomas,5 Rutledge Drive,2014-04-19,88.26,478,San Ramon,Windsor,145,26,6705963,33,84
271450,Virginia Hernandez,6003 Laurel Street,Marie Burton,6336 Twin Pines Parkway,2013-11-19,73.95,521,Gustine,Twentynine Palms,146,58,6887963,41,87
685642,Teresa Castillo,85808 Scofield Drive,Harry Sullivan,13 Mosinee Court,2014-01-28,94.58,558,Lynwood,Milpitas,147,66,6658427,48,21
340674,Dennis Sullivan,02 Badeau Plaza,Donna Ramirez,72320 Debra Plaza,2013-10-24,22.18,698,Woodland,Yountville,148,51,6570789,26,54
812012,Wanda Bennett,1 Southridge Court,Charles Meyer,42500 Delladonna Crossing,2014-02-04,16.07,748,Greenfield,Los Altos,149,14,6807996,81,78
517768,Ashley Simpson,5767 Memorial Center,Sandra Mendoza,988 Pierstorff Circle,2013-10-17,79.6,558,Oakley,Lemoore,150,6,6618982,88,45
662928,Richard Ward,29 Rockefeller Point,Gerald Garcia,7499 Packers Road,2013-11-06,89.85,590,Chula Vista,San Luis Obispo,151,54,6732630,71,53
449335,Raymond Bailey,65685 Briar Crest Way,Lisa Reed,95 Morrow Junction,2014-04-14,52.31,478,Irwindale,Los Angeles,152,24,6613997,88,14
353723,Jeffrey Nichols,809 Hanson Center,Carlos Warren,239 Jenna Point,2013-10-19,22.95,717,Concord,Selma,153,49,6580537,21,47
640459,Dennis Matthews,4 Karstens Lane,Russell Elliott,3 Larry Hill,2013-11-16,99.86,667,Rolling Hills,Stanton,154,15,6815155,12,68
879328,Fred Baker,139 Eastlawn Crossing,Randy Lane,6776 Russell Circle,2013-12-13,72.03,784,Laguna Beach,Sacramento,155,76,6891700,36,67
122711,Philip Carter,5 Corben Alley,Louis Rivera,0 Trailsway Place,2013-09-21,34.89,565,Los Altos Hills,Menlo Park,156,88,6844798,96,46
709158,Shirley Simmons,4041 Toban Road,Jane Gordon,8867 Fisk Lane,2014-06-22,88.43,500,Reedley,Oceanside,157,49,6600983,37,24
145946,Angela Alexander,0472 Park Meadow Pass,Karen Gardner,135 Oxford Park,2013-09-19,64.37,622,Trinidad,Fountain Valley,158,77,6601010,37,5
366852,George Russell,72529 Bluejay Center,Edward Richards,82 Loftsgordon Plaza,2014-07-30,99.51,605,Cathedral City,Maricopa,159,79,6648189,56,72
572542,David Clark,89 Saint Paul Drive,Todd Wells,77 Weeping Birch Junction,2013-12-24,29.97,620,San Clemente,Pomona,160,57,6714290,87,83
892259,Virginia Baker,09432 Scoville Trail,Ronald Anderson,753 Debs Alley,2014-02-27,21.64,782,Fountain Valley,West Covina,161,92,6743238,34,35
887480,Alice Young,536 Dakota Trail,Heather Elliott,1 Warner Junction,2014-03-02,14.84,518,Indian Wells,Yreka,162,48,6877103,62,42
507228,Louis Fuller,5091 Jenifer Crossing,Diana Bradley,5 Hintze Terrace,2014-05-31,87.99,562,Paramount,South El Monte,163,21,6841626,59,30
398740,Mary Morales,05 1st Alley,Clarence Kennedy,588 Cardinal Junction,2013-12-03,53.49,641,West Sacramento,Eureka,164,84,6686365,54,100
740626,Ruby Lewis,43864 Grover Place,Cynthia Burton,50133 Bonner Plaza,2013-10-31,91.68,499,Colfax,Banning,165,15,6628830,20,22
686131,Eugene Wells,33336 Johnson Center,Katherine Ellis,84 Schurz Avenue,2014-03-02,98.76,538,Long Beach,Sebastopol,166,72,6786717,47,48
599274,Helen Young,98875 Delaware Alley,Angela Walker,84969 Meadow Vale Court,2014-05-13,18.18,749,Bishop,Port Hueneme,167,29,6675480,63,75
793017,Jose Lee,996 Forest Dale Plaza,Antonio Morgan,698 Redwing Junction,2014-07-17,70.43,548,Hawaiian Gardens,Moreno Valley,168,60,6567367,93,30
194600,Teresa Tucker,93 Fieldstone Junction,Brian West,35890 Waubesa Alley,2013-12-14,43.46,498,Gardena,Arvin,169,21,6778040,76,28
637675,Bruce Ross,272 Westerfield Road,William Schmidt,231 Holy Cross Park,2013-09-16,6.59,515,Beaumont,San Jacinto,170,66,6654965,89,32
242865,Andrea Hart,8658 Kinsman Terrace,Joyce Cunningham,45073 Vermont Plaza,2014-07-28,75.88,514,Tulelake,Folsom,171,44,6557413,79,1
896347,Denise Palmer,2507 Lukken Circle,Kimberly Griffin,1168 Holmberg Circle,2013-09-10,13.33,570,Apple Valley,Nevada City,172,26,6634201,63,86
445625,Annie Ruiz,807 Gale Court,Jean Hunter,44962 Reinke Avenue,2013-10-20,92.1,767,Millbrae,Calimesa,173,53,6758590,98,78
298177,Joshua Lawrence,6922 Vera Road,Ernest Romero,52 Marquette Pass,2014-03-08,49.87,674,Paradise,Dunsmuir,174,40,6648698,31,60
251505,Keith Grant,5 Lillian Point,Andrea Taylor,0985 Westerfield Terrace,2014-08-05,57.3,770,Monterey,Antioch,175,39,6759928,31,60
706393,John Grant,06634 Park Meadow Place,Marie Ramos,08 Badeau Park,2014-05-27,43.89,654,Monrovia,Del Rey Oaks,176,91,6587193,82,44
769017,Andrew Gonzalez,48731 Sundown Center,Matthew Arnold,61154 Toban Crossing,2013-12-18,50.36,677,Pico Rivera,Woodside,177,49,6608858,70,57
264878,Jimmy Morales,5870 Green Ridge Center,Katherine Mccoy,0 Darwin Place,2014-01-09,88.98,472,Pasadena,Union City,178,23,6570171,91,28
